2026-09-16 10:49:36,623 - nanochat.common - [32m[1mINFO[0m - Distributed world size: 1

                                                       █████                █████
                                                      ░░███                ░░███
     ████████    ██████   ████████    ██████   ██████  ░███████    ██████  ███████
    ░░███░░███  ░░░░░███ ░░███░░███  ███░░███ ███░░███ ░███░░███  ░░░░░███░░░███░
     ░███ ░███   ███████  ░███ ░███ ░███ ░███░███ ░░░  ░███ ░███   ███████  ░███
     ░███ ░███  ███░░███  ░███ ░███ ░███ ░███░███  ███ ░███ ░███  ███░░███  ░███ ███
     ████ █████░░████████ ████ █████░░██████ ░░██████  ████ █████░░███████  ░░█████
    ░░░░ ░░░░░  ░░░░░░░░ ░░░░ ░░░░░  ░░░░░░   ░░░░░░  ░░░░ ░░░░░  ░░░░░░░░   ░░░░░
    
Autodetected device type: mps
COMPUTE_DTYPE: torch.float32 (auto-detected: no CUDA (CPU/MPS))
!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
WARNING: Flash Attention 3 not available, using PyTorch SDPA fallback
WARNING: Training will be less efficient without FA3
!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
Vocab size: 32,768
Model config:
{
  "sequence_len": 2048,
  "vocab_size": 32768,
  "n_layer": 2,
  "n_head": 1,
  "n_kv_head": 1,
  "n_embd": 128,
  "window_pattern": "L"
}
Parameter counts:
wte                     : 4,194,304
value_embeds            : 4,194,304
lm_head                 : 4,194,304
transformer_matrices    : 393,228
scalars                 : 30
total                   : 12,976,170
Estimated FLOPs per token: 3.381679e+07
Auto-computed optimal batch size: 131,072 tokens
Scaling LRs by 0.5000 for batch size 131,072 (reference: 524,288)
Scaling weight decay from 0.280000 to 3.360004 for depth 2
Scaling the LR for the AdamW parameters ∝1/√(128/768) = 2.449490
Calculated number of iterations from target data:param ratio: 420
Total number of training tokens: 55,050,240
Tokens : Scaling params ratio: 12.00
Total training FLOPs estimate: 1.861623e+15
Tokens / micro-batch / rank: 16 x 2048 = 32,768
Tokens / micro-batch: 32,768
Total batch size 131,072 => gradient accumulation steps: 4
Step 00000 | Validation bpb: 3.140477
step 00000/00420 (0.00%) | loss: 10.397423 | lrm: 0.03 | dt: 2717.69ms | tok/sec: 48,229 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 1 | total time: 0.00m
step 00001/00420 (0.24%) | loss: 10.395142 | lrm: 0.05 | dt: 1923.20ms | tok/sec: 68,153 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 1 | total time: 0.00m
step 00002/00420 (0.48%) | loss: 10.391139 | lrm: 0.07 | dt: 1900.30ms | tok/sec: 68,974 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 1 | total time: 0.00m
step 00003/00420 (0.71%) | loss: 10.384771 | lrm: 0.10 | dt: 1906.10ms | tok/sec: 68,764 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 1 | total time: 0.00m
step 00004/00420 (0.95%) | loss: 10.375436 | lrm: 0.12 | dt: 1995.35ms | tok/sec: 65,688 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 2 | total time: 0.00m
step 00005/00420 (1.19%) | loss: 10.361615 | lrm: 0.15 | dt: 1934.32ms | tok/sec: 67,761 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 2 | total time: 0.00m
step 00006/00420 (1.43%) | loss: 10.340846 | lrm: 0.17 | dt: 1978.37ms | tok/sec: 66,252 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 2 | total time: 0.00m
step 00007/00420 (1.67%) | loss: 10.312353 | lrm: 0.20 | dt: 1878.07ms | tok/sec: 69,790 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 2 | total time: 0.00m
step 00008/00420 (1.90%) | loss: 10.272666 | lrm: 0.23 | dt: 1865.29ms | tok/sec: 70,269 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 2 | total time: 0.00m
step 00009/00420 (2.14%) | loss: 10.214166 | lrm: 0.25 | dt: 1849.06ms | tok/sec: 70,885 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 3 | total time: 0.00m
step 00010/00420 (2.38%) | loss: 10.138035 | lrm: 0.28 | dt: 1962.48ms | tok/sec: 66,788 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 3 | total time: 0.00m
step 00031/00420 (7.38%) | loss: 7.336995 | lrm: 0.80 | dt: 2087.59ms | tok/sec: 62,786 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 8 | total time: 0.69m | eta: 12.8m
step 00032/00420 (7.62%) | loss: 7.257580 | lrm: 0.82 | dt: 2128.81ms | tok/sec: 61,570 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 9 | total time: 0.73m | eta: 12.8m
step 00033/00420 (7.86%) | loss: 7.183122 | lrm: 0.85 | dt: 2047.63ms | tok/sec: 64,011 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 9 | total time: 0.76m | eta: 12.8m
step 00034/00420 (8.10%) | loss: 7.113956 | lrm: 0.88 | dt: 2136.96ms | tok/sec: 61,335 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 9 | total time: 0.80m | eta: 12.8m
step 00035/00420 (8.33%) | loss: 7.045187 | lrm: 0.90 | dt: 2203.71ms | tok/sec: 59,477 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 9 | total time: 0.83m | eta: 12.8m
step 00036/00420 (8.57%) | loss: 6.987455 | lrm: 0.93 | dt: 2106.57ms | tok/sec: 62,220 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 10 | total time: 0.87m | eta: 12.8m
step 00037/00420 (8.81%) | loss: 6.933223 | lrm: 0.95 | dt: 2119.18ms | tok/sec: 61,850 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 10 | total time: 0.90m | eta: 12.8m
step 00038/00420 (9.05%) | loss: 6.877205 | lrm: 0.97 | dt: 2066.99ms | tok/sec: 63,412 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 10 | total time: 0.94m | eta: 12.8m
step 00039/00420 (9.29%) | loss: 6.824344 | lrm: 1.00 | dt: 2079.53ms | tok/sec: 63,029 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 11 | total time: 0.97m | eta: 12.8m
step 00040/00420 (9.52%) | loss: 6.777242 | lrm: 1.00 | dt: 2130.83ms | tok/sec: 61,512 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 11 | total time: 1.01m | eta: 12.8m
step 00041/00420 (9.76%) | loss: 6.729928 | lrm: 1.00 | dt: 2084.17ms | tok/sec: 62,889 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 11 | total time: 1.04m | eta: 12.8m
step 00042/00420 (10.00%) | loss: 6.686412 | lrm: 1.00 | dt: 2035.29ms | tok/sec: 64,399 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 11 | total time: 1.08m | eta: 12.7m
step 00043/00420 (10.24%) | loss: 6.649976 | lrm: 1.00 | dt: 2116.24ms | tok/sec: 61,936 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 12 | total time: 1.11m | eta: 12.7m
step 00044/00420 (10.48%) | loss: 6.617644 | lrm: 1.00 | dt: 2086.93ms | tok/sec: 62,806 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 12 | total time: 1.15m | eta: 12.7m
step 00045/00420 (10.71%) | loss: 6.573342 | lrm: 1.00 | dt: 2017.01ms | tok/sec: 64,983 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 12 | total time: 1.18m | eta: 12.7m
step 00046/00420 (10.95%) | loss: 6.538370 | lrm: 1.00 | dt: 2111.71ms | tok/sec: 62,069 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 12 | total time: 1.22m | eta: 12.6m
step 00047/00420 (11.19%) | loss: 6.511684 | lrm: 1.00 | dt: 2229.91ms | tok/sec: 58,779 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 13 | total time: 1.25m | eta: 12.6m
step 00048/00420 (11.43%) | loss: 6.490759 | lrm: 1.00 | dt: 2088.72ms | tok/sec: 62,752 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 13 | total time: 1.29m | eta: 12.6m
step 00049/00420 (11.67%) | loss: 6.468637 | lrm: 1.00 | dt: 2035.42ms | tok/sec: 64,395 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 13 | total time: 1.32m | eta: 12.6m
Step 00050 | Validation bpb: 1.875087
step 00050/00420 (11.90%) | loss: 6.449234 | lrm: 1.00 | dt: 2033.48ms | tok/sec: 64,456 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 14 | total time: 1.36m | eta: 12.5m
step 00051/00420 (12.14%) | loss: 6.439125 | lrm: 1.00 | dt: 1479.19ms | tok/sec: 88,610 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 14 | total time: 1.38m | eta: 12.4m
step 00052/00420 (12.38%) | loss: 6.411686 | lrm: 1.00 | dt: 1486.38ms | tok/sec: 88,182 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 14 | total time: 1.41m | eta: 12.3m
step 00053/00420 (12.62%) | loss: 6.382153 | lrm: 1.00 | dt: 1476.97ms | tok/sec: 88,743 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 14 | total time: 1.43m | eta: 12.2m
step 00054/00420 (12.86%) | loss: 6.351193 | lrm: 1.00 | dt: 1493.85ms | tok/sec: 87,741 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 15 | total time: 1.45m | eta: 12.1m
step 00055/00420 (13.10%) | loss: 6.329574 | lrm: 1.00 | dt: 1515.29ms | tok/sec: 86,499 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 15 | total time: 1.48m | eta: 12.0m
step 00056/00420 (13.33%) | loss: 6.313746 | lrm: 1.00 | dt: 1487.10ms | tok/sec: 88,139 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 15 | total time: 1.50m | eta: 11.9m
step 00057/00420 (13.57%) | loss: 6.297581 | lrm: 1.00 | dt: 1475.26ms | tok/sec: 88,846 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 15 | total time: 1.53m | eta: 11.8m
step 00058/00420 (13.81%) | loss: 6.276312 | lrm: 1.00 | dt: 1470.54ms | tok/sec: 89,131 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 16 | total time: 1.55m | eta: 11.7m
step 00059/00420 (14.05%) | loss: 6.260897 | lrm: 1.00 | dt: 1466.73ms | tok/sec: 89,363 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 16 | total time: 1.58m | eta: 11.6m
step 00060/00420 (14.29%) | loss: 6.230586 | lrm: 1.00 | dt: 1471.76ms | tok/sec: 89,057 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 16 | total time: 1.60m | eta: 11.5m
step 00061/00420 (14.52%) | loss: 6.207977 | lrm: 1.00 | dt: 1465.93ms | tok/sec: 89,412 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 16 | total time: 1.63m | eta: 11.5m
step 00062/00420 (14.76%) | loss: 6.197876 | lrm: 1.00 | dt: 1466.19ms | tok/sec: 89,396 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 17 | total time: 1.65m | eta: 11.4m
step 00063/00420 (15.00%) | loss: 6.183517 | lrm: 1.00 | dt: 1471.91ms | tok/sec: 89,049 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 17 | total time: 1.68m | eta: 11.3m
step 00064/00420 (15.24%) | loss: 6.162597 | lrm: 1.00 | dt: 1471.91ms | tok/sec: 89,049 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 17 | total time: 1.70m | eta: 11.2m
step 00065/00420 (15.48%) | loss: 6.137916 | lrm: 1.00 | dt: 1472.97ms | tok/sec: 88,984 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 18 | total time: 1.73m | eta: 11.1m
step 00066/00420 (15.71%) | loss: 6.124563 | lrm: 1.00 | dt: 1464.87ms | tok/sec: 89,476 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 18 | total time: 1.75m | eta: 11.1m
step 00067/00420 (15.95%) | loss: 6.103451 | lrm: 1.00 | dt: 1463.53ms | tok/sec: 89,558 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 18 | total time: 1.77m | eta: 11.0m
step 00068/00420 (16.19%) | loss: 6.075935 | lrm: 1.00 | dt: 1466.52ms | tok/sec: 89,375 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 18 | total time: 1.80m | eta: 10.9m
step 00069/00420 (16.43%) | loss: 6.053089 | lrm: 1.00 | dt: 1461.26ms | tok/sec: 89,697 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 19 | total time: 1.82m | eta: 10.8m
step 00070/00420 (16.67%) | loss: 6.051565 | lrm: 1.00 | dt: 1471.93ms | tok/sec: 89,047 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 19 | total time: 1.85m | eta: 10.8m
step 00071/00420 (16.90%) | loss: 6.053098 | lrm: 1.00 | dt: 1469.25ms | tok/sec: 89,210 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 19 | total time: 1.87m | eta: 10.7m
step 00072/00420 (17.14%) | loss: 6.042760 | lrm: 1.00 | dt: 1466.59ms | tok/sec: 89,372 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 19 | total time: 1.90m | eta: 10.6m
step 00073/00420 (17.38%) | loss: 6.034208 | lrm: 1.00 | dt: 1469.22ms | tok/sec: 89,211 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 20 | total time: 1.92m | eta: 10.6m
step 00074/00420 (17.62%) | loss: 6.007273 | lrm: 1.00 | dt: 1473.61ms | tok/sec: 88,946 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 20 | total time: 1.95m | eta: 10.5m
step 00075/00420 (17.86%) | loss: 6.003743 | lrm: 1.00 | dt: 1463.58ms | tok/sec: 89,555 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 20 | total time: 1.97m | eta: 10.5m
step 00076/00420 (18.10%) | loss: 5.987410 | lrm: 1.00 | dt: 1463.29ms | tok/sec: 89,573 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 20 | total time: 1.99m | eta: 10.4m
step 00077/00420 (18.33%) | loss: 5.966804 | lrm: 1.00 | dt: 1464.45ms | tok/sec: 89,502 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 21 | total time: 2.02m | eta: 10.3m
step 00078/00420 (18.57%) | loss: 5.963174 | lrm: 1.00 | dt: 1468.83ms | tok/sec: 89,235 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 21 | total time: 2.04m | eta: 10.3m
step 00079/00420 (18.81%) | loss: 5.957750 | lrm: 1.00 | dt: 1464.82ms | tok/sec: 89,479 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 21 | total time: 2.07m | eta: 10.2m
step 00080/00420 (19.05%) | loss: 5.949694 | lrm: 1.00 | dt: 1467.76ms | tok/sec: 89,300 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 21 | total time: 2.09m | eta: 10.2m
step 00081/00420 (19.29%) | loss: 5.937103 | lrm: 1.00 | dt: 1466.26ms | tok/sec: 89,392 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 22 | total time: 2.12m | eta: 10.1m
step 00082/00420 (19.52%) | loss: 5.920083 | lrm: 1.00 | dt: 1466.31ms | tok/sec: 89,389 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 22 | total time: 2.14m | eta: 10.1m
step 00083/00420 (19.76%) | loss: 5.899154 | lrm: 1.00 | dt: 1466.02ms | tok/sec: 89,406 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 22 | total time: 2.17m | eta: 10.0m
step 00084/00420 (20.00%) | loss: 5.882218 | lrm: 1.00 | dt: 1469.02ms | tok/sec: 89,224 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 23 | total time: 2.19m | eta: 9.9m
step 00085/00420 (20.24%) | loss: 5.874080 | lrm: 1.00 | dt: 1467.70ms | tok/sec: 89,304 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 23 | total time: 2.21m | eta: 9.9m
step 00086/00420 (20.48%) | loss: 5.857604 | lrm: 1.00 | dt: 1473.28ms | tok/sec: 88,965 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 23 | total time: 2.24m | eta: 9.8m
step 00087/00420 (20.71%) | loss: 5.839310 | lrm: 1.00 | dt: 1486.14ms | tok/sec: 88,196 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 23 | total time: 2.26m | eta: 9.8m
step 00088/00420 (20.95%) | loss: 5.832993 | lrm: 1.00 | dt: 1477.49ms | tok/sec: 88,712 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 24 | total time: 2.29m | eta: 9.7m
step 00089/00420 (21.19%) | loss: 5.822469 | lrm: 1.00 | dt: 1500.21ms | tok/sec: 87,368 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 24 | total time: 2.31m | eta: 9.7m
step 00090/00420 (21.43%) | loss: 5.820382 | lrm: 1.00 | dt: 1493.75ms | tok/sec: 87,747 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 24 | total time: 2.34m | eta: 9.6m
step 00091/00420 (21.67%) | loss: 5.800115 | lrm: 1.00 | dt: 1469.66ms | tok/sec: 89,185 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 24 | total time: 2.36m | eta: 9.6m
step 00092/00420 (21.90%) | loss: 5.796425 | lrm: 1.00 | dt: 1469.56ms | tok/sec: 89,191 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 25 | total time: 2.39m | eta: 9.5m
step 00093/00420 (22.14%) | loss: 5.782810 | lrm: 1.00 | dt: 1908.84ms | tok/sec: 68,665 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 25 | total time: 2.42m | eta: 9.5m
step 00094/00420 (22.38%) | loss: 5.772093 | lrm: 1.00 | dt: 2060.21ms | tok/sec: 63,620 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 25 | total time: 2.45m | eta: 9.5m
step 00095/00420 (22.62%) | loss: 5.760245 | lrm: 1.00 | dt: 1739.89ms | tok/sec: 75,333 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 25 | total time: 2.48m | eta: 9.5m
step 00096/00420 (22.86%) | loss: 5.741366 | lrm: 1.00 | dt: 1785.76ms | tok/sec: 73,398 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 26 | total time: 2.51m | eta: 9.5m
